[step],total-discharged,total-recovered,patient-deaths,successful-antibiotics,total-antibiotic-failures,total-mutations
289,63.625,59.484375,0.21875,59.484375,1.015625,99.546875
290,63.71875,59.578125,0.21875,59.578125,1.0,100.140625
291,63.765625,59.640625,0.21875,59.640625,1.0,100.65625
292,64.54838709677419,60.29032258064516,0.22580645161290322,60.29032258064516,0.967741935483871,99.95161290322581
293,65.13333333333334,60.86666666666667,0.21666666666666667,60.86666666666667,1.0166666666666666,97.96666666666667
294,63.48275862068966,59.672413793103445,0.22413793103448276,59.672413793103445,1.0344827586206897,96.3103448275862
295,63.60344827586207,59.706896551724135,0.22413793103448276,59.706896551724135,1.0172413793103448,96.93103448275862
296,64.14035087719299,60.10526315789474,0.22807017543859648,60.10526315789474,0.9649122807017544,95.14035087719299
297,63.61818181818182,59.92727272727273,0.2,59.92727272727273,0.8363636363636363,95.8
298,63.763636363636365,60.054545454545455,0.2,60.054545454545455,0.7818181818181819,96.16363636363636
299,63.85454545454545,60.127272727272725,0.21818181818181817,60.127272727272725,0.7454545454545455,96.50909090909092
300,63.981818181818184,60.18181818181818,0.21818181818181817,60.18181818181818,0.7454545454545455,96.89090909090909
301,64.16363636363636,60.345454545454544,0.21818181818181817,60.345454545454544,0.6727272727272727,97.21818181818182
302,63.886792452830186,60.094339622641506,0.20754716981132076,60.094339622641506,0.6792452830188679,96.15094339622641
303,64.09615384615384,60.17307692307692,0.21153846153846154,60.17307692307692,0.6730769230769231,94.98076923076923
304,64.90196078431373,60.68627450980392,0.21568627450980393,60.68627450980392,0.7058823529411765,92.76470588235294
305,65.05882352941177,60.8235294117647,0.21568627450980393,60.8235294117647,0.7058823529411765,93.07843137254902
306,65.23529411764706,60.94117647058823,0.21568627450980393,60.94117647058823,0.7058823529411765,93.41176470588235
307,65.33333333333333,61.03921568627451,0.21568627450980393,61.03921568627451,0.6666666666666666,93.68627450980392
308,65.43137254901961,61.05882352941177,0.21568627450980393,61.05882352941177,0.6666666666666666,94.09803921568627
309,65.49019607843137,61.11764705882353,0.21568627450980393,61.11764705882353,0.7254901960784313,94.37254901960785
310,65.6078431372549,61.21568627450981,0.21568627450980393,61.21568627450981,0.7254901960784313,94.72549019607843
311,65.6470588235294,61.294117647058826,0.21568627450980393,61.294117647058826,0.7450980392156863,95.03921568627452
312,65.1063829787234,60.638297872340424,0.2127659574468085,60.638297872340424,0.8085106382978723,91.29787234042553
313,65.19148936170212,60.680851063829785,0.2127659574468085,60.680851063829785,0.8297872340425532,91.63829787234043
314,64.95555555555555,60.37777777777778,0.2222222222222222,60.37777777777778,0.8,90.31111111111112
315,65.8409090909091,61.15909090909091,0.22727272727272727,61.15909090909091,0.8181818181818182,88.43181818181819
316,65.86363636363636,61.25,0.22727272727272727,61.25,0.8181818181818182,88.72727272727273
317,66.0,61.31818181818182,0.22727272727272727,61.31818181818182,0.8636363636363636,88.97727272727273
318,66.0909090909091,61.47727272727273,0.22727272727272727,61.47727272727273,0.8409090909090909,89.3409090909091
319,66.20454545454545,61.63636363636363,0.22727272727272727,61.63636363636363,0.8636363636363636,89.47727272727273
320,66.27272727272727,61.68181818181818,0.22727272727272727,61.68181818181818,0.8636363636363636,89.70454545454545
321,66.38636363636364,61.68181818181818,0.22727272727272727,61.68181818181818,0.8863636363636364,90.0909090909091
322,67.28571428571429,62.166666666666664,0.23809523809523808,62.166666666666664,0.8333333333333334,89.54761904761905
323,68.14634146341463,62.97560975609756,0.24390243902439024,62.97560975609756,0.8780487804878049,87.92682926829268
324,69.175,63.8,0.25,63.8,0.85,87.125
325,69.3,63.925,0.25,63.925,0.825,87.275
326,69.375,64.0,0.25,64.0,0.85,87.45
327,69.45,64.125,0.25,64.125,0.825,87.7
328,70.3076923076923,64.66666666666667,0.2564102564102564,64.66666666666667,0.8717948717948718,86.35897435897436
329,71.07894736842105,65.21052631578948,0.2631578947368421,65.21052631578948,0.868421052631579,84.60526315789474
330,71.21052631578948,65.23684210526316,0.2631578947368421,65.23684210526316,0.868421052631579,84.86842105263158
331,71.28947368421052,65.3157894736842,0.2631578947368421,65.3157894736842,0.8421052631578947,85.1842105263158
332,70.43243243243244,64.32432432432432,0.2702702702702703,64.32432432432432,0.8648648648648649,80.97297297297297
333,68.38235294117646,62.73529411764706,0.2647058823529412,62.73529411764706,0.7941176470588235,77.05882352941177
334,68.60606060606061,63.0,0.24242424242424243,63.0,0.8181818181818182,77.6969696969697
335,67.70967741935483,62.064516129032256,0.22580645161290322,62.064516129032256,0.7419354838709677,71.16129032258064
336,67.87096774193549,62.064516129032256,0.22580645161290322,62.064516129032256,0.7741935483870968,71.25806451612904
337,68.1,62.53333333333333,0.2,62.53333333333333,0.8333333333333334,71.53333333333333
338,68.1,62.766666666666666,0.2,62.766666666666666,0.8333333333333334,71.66666666666667
339,68.23333333333333,62.86666666666667,0.2,62.86666666666667,0.8333333333333334,71.83333333333333
340,68.33333333333333,62.93333333333333,0.2,62.93333333333333,0.8333333333333334,71.96666666666667
341,68.43333333333334,62.96666666666667,0.2,62.96666666666667,0.8666666666666667,72.16666666666667
342,69.86206896551724,64.0,0.20689655172413793,64.0,0.7586206896551724,70.24137931034483
343,70.0,64.17241379310344,0.20689655172413793,64.17241379310344,0.7586206896551724,70.37931034482759
344,70.06896551724138,64.27586206896552,0.20689655172413793,64.27586206896552,0.7241379310344828,70.55172413793103
345,70.24137931034483,64.41379310344827,0.20689655172413793,64.41379310344827,0.7241379310344828,70.72413793103448
346,70.41379310344827,64.51724137931035,0.20689655172413793,64.51724137931035,0.6896551724137931,70.82758620689656
347,70.58620689655173,64.58620689655173,0.20689655172413793,64.58620689655173,0.6896551724137931,70.86206896551724
348,70.75862068965517,64.6896551724138,0.20689655172413793,64.6896551724138,0.6896551724137931,71.0
349,70.86206896551724,64.86206896551724,0.20689655172413793,64.86206896551724,0.6206896551724138,71.10344827586206
350,72.03571428571429,65.42857142857143,0.21428571428571427,65.42857142857143,0.6428571428571429,68.67857142857143
351,72.10714285714286,65.5,0.21428571428571427,65.5,0.6785714285714286,68.82142857142857
352,72.25,65.60714285714286,0.21428571428571427,65.60714285714286,0.6428571428571429,68.82142857142857
353,72.35714285714286,65.67857142857143,0.21428571428571427,65.67857142857143,0.6428571428571429,68.92857142857143
354,72.57142857142857,65.75,0.21428571428571427,65.75,0.6071428571428571,68.96428571428571
355,72.78571428571429,65.85714285714286,0.21428571428571427,65.85714285714286,0.6428571428571429,69.03571428571429
356,72.96428571428571,65.96428571428571,0.21428571428571427,65.96428571428571,0.6428571428571429,69.17857142857143
357,73.21428571428571,66.14285714285714,0.21428571428571427,66.14285714285714,0.5714285714285714,69.32142857142857
358,73.35714285714286,66.35714285714286,0.21428571428571427,66.35714285714286,0.5714285714285714,69.35714285714286
359,73.57142857142857,66.5,0.21428571428571427,66.5,0.6071428571428571,69.46428571428571
360,73.67857142857143,66.53571428571429,0.21428571428571427,66.53571428571429,0.6428571428571429,69.5
361,73.71428571428571,66.67857142857143,0.21428571428571427,66.67857142857143,0.6071428571428571,69.53571428571429
362,74.0,66.96296296296296,0.2222222222222222,66.96296296296296,0.5925925925925926,69.14814814814815
363,74.14814814814815,67.0,0.2222222222222222,67.0,0.5925925925925926,69.33333333333333
364,74.25925925925925,67.03703703703704,0.2222222222222222,67.03703703703704,0.6296296296296297,69.37037037037037
365,74.37037037037037,67.22222222222223,0.2222222222222222,67.22222222222223,0.7407407407407407,69.44444444444444
366,74.44444444444444,67.22222222222223,0.2222222222222222,67.22222222222223,0.7777777777777778,69.48148148148148
367,74.5925925925926,67.33333333333333,0.2222222222222222,67.33333333333333,0.7407407407407407,69.5925925925926
368,74.74074074074075,67.37037037037037,0.2222222222222222,67.37037037037037,0.7407407407407407,69.62962962962963
369,74.85185185185185,67.4074074074074,0.2222222222222222,67.4074074074074,0.7777777777777778,69.70370370370371
370,75.07407407407408,67.55555555555556,0.2222222222222222,67.55555555555556,0.7777777777777778,69.74074074074075
371,75.14814814814815,67.62962962962963,0.2222222222222222,67.62962962962963,0.7777777777777778,69.88888888888889
372,75.25925925925925,67.62962962962963,0.2222222222222222,67.62962962962963,0.7777777777777778,69.96296296296296
373,75.48148148148148,67.81481481481481,0.2222222222222222,67.81481481481481,0.7407407407407407,70.03703703703704
374,75.5925925925926,67.96296296296296,0.2222222222222222,67.96296296296296,0.7407407407407407,70.03703703703704
375,75.74074074074075,68.07407407407408,0.2222222222222222,68.07407407407408,0.7777777777777778,70.14814814814815
376,75.85185185185185,68.14814814814815,0.2222222222222222,68.14814814814815,0.7777777777777778,70.22222222222223
377,76.03703703703704,68.29629629629629,0.2222222222222222,68.29629629629629,0.8148148148148148,70.25925925925925
378,76.03703703703704,68.48148148148148,0.2222222222222222,68.48148148148148,0.8148148148148148,70.4074074074074
379,76.25925925925925,68.51851851851852,0.2222222222222222,68.51851851851852,0.8148148148148148,70.51851851851852
380,76.37037037037037,68.66666666666667,0.2222222222222222,68.66666666666667,0.8148148148148148,70.62962962962963
381,76.55555555555556,68.74074074074075,0.2222222222222222,68.74074074074075,0.8148148148148148,70.70370370370371
382,76.5925925925926,68.85185185185185,0.2222222222222222,68.85185185185185,0.8518518518518519,70.77777777777777
383,76.74074074074075,69.0,0.2222222222222222,69.0,0.8518518518518519,70.81481481481481
384,76.85185185185185,69.07407407407408,0.2222222222222222,69.07407407407408,0.8518518518518519,70.92592592592592
385,76.92592592592592,69.14814814814815,0.2222222222222222,69.14814814814815,0.8888888888888888,71.0
386,77.0,69.33333333333333,0.2222222222222222,69.33333333333333,0.8518518518518519,71.18518518518519
387,77.14814814814815,69.33333333333333,0.2222222222222222,69.33333333333333,0.8518518518518519,71.22222222222223
388,77.22222222222223,69.44444444444444,0.2222222222222222,69.44444444444444,0.8518518518518519,71.25925925925925
389,77.33333333333333,69.51851851851852,0.2222222222222222,69.51851851851852,0.8148148148148148,71.4074074074074
390,77.48148148148148,69.66666666666667,0.2222222222222222,69.66666666666667,0.8148148148148148,71.51851851851852
391,77.55555555555556,69.66666666666667,0.2222222222222222,69.66666666666667,0.8518518518518519,71.55555555555556
392,77.66666666666667,69.74074074074075,0.2222222222222222,69.74074074074075,0.9629629629629629,71.5925925925926
393,77.74074074074075,69.85185185185185,0.2222222222222222,69.85185185185185,0.9629629629629629,71.70370370370371
394,77.77777777777777,69.88888888888889,0.2222222222222222,69.88888888888889,0.9629629629629629,71.81481481481481
395,77.81481481481481,70.0,0.2222222222222222,70.0,0.9629629629629629,71.85185185185185
396,77.92592592592592,70.03703703703704,0.2222222222222222,70.03703703703704,0.9629629629629629,71.88888888888889
397,78.14814814814815,70.18518518518519,0.2222222222222222,70.18518518518519,0.9259259259259259,72.0
398,78.25925925925925,70.25925925925925,0.25925925925925924,70.25925925925925,0.8518518518518519,72.0
399,78.37037037037037,70.29629629629629,0.25925925925925924,70.29629629629629,0.9629629629629629,72.03703703703704
400,78.44444444444444,70.37037037037037,0.25925925925925924,70.37037037037037,1.0,72.18518518518519
401,78.55555555555556,70.55555555555556,0.25925925925925924,70.55555555555556,1.0,72.22222222222223
402,78.66666666666667,70.77777777777777,0.25925925925925924,70.77777777777777,1.0,72.22222222222223
403,78.70370370370371,70.88888888888889,0.25925925925925924,70.88888888888889,1.0,72.22222222222223
404,78.74074074074075,71.0,0.25925925925925924,71.0,1.0,72.22222222222223
405,78.85185185185185,71.03703703703704,0.25925925925925924,71.03703703703704,1.037037037037037,72.29629629629629
406,78.85185185185185,71.22222222222223,0.25925925925925924,71.22222222222223,0.9629629629629629,72.33333333333333
407,78.96296296296296,71.37037037037037,0.25925925925925924,71.37037037037037,1.037037037037037,72.4074074074074
408,79.0,71.44444444444444,0.25925925925925924,71.44444444444444,1.0740740740740742,72.4074074074074
409,79.03703703703704,71.5925925925926,0.25925925925925924,71.5925925925926,1.0740740740740742,72.48148148148148
410,79.22222222222223,71.81481481481481,0.25925925925925924,71.81481481481481,1.0740740740740742,72.55555555555556
411,79.25925925925925,71.81481481481481,0.25925925925925924,71.81481481481481,1.0740740740740742,72.70370370370371
412,79.29629629629629,71.96296296296296,0.25925925925925924,71.96296296296296,1.1111111111111112,72.74074074074075
413,79.37037037037037,72.11111111111111,0.25925925925925924,72.11111111111111,1.1111111111111112,72.77777777777777
414,79.51851851851852,72.14814814814815,0.25925925925925924,72.14814814814815,1.1481481481481481,72.85185185185185
415,79.77777777777777,72.29629629629629,0.25925925925925924,72.29629629629629,1.1481481481481481,72.88888888888889
416,79.88888888888889,72.33333333333333,0.25925925925925924,72.33333333333333,1.1111111111111112,73.0
417,79.96296296296296,72.33333333333333,0.25925925925925924,72.33333333333333,1.1111111111111112,73.03703703703704
418,80.18518518518519,72.4074074074074,0.25925925925925924,72.4074074074074,1.1481481481481481,73.11111111111111
419,80.4074074074074,72.48148148148148,0.25925925925925924,72.48148148148148,1.1851851851851851,73.18518518518519
420,80.48148148148148,72.62962962962963,0.25925925925925924,72.62962962962963,1.1481481481481481,73.22222222222223
421,80.48148148148148,72.70370370370371,0.25925925925925924,72.70370370370371,1.1481481481481481,73.22222222222223
422,80.62962962962963,72.74074074074075,0.25925925925925924,72.74074074074075,1.2222222222222223,73.33333333333333
423,80.81481481481481,72.88888888888889,0.25925925925925924,72.88888888888889,1.2592592592592593,73.4074074074074
424,80.92592592592592,72.96296296296296,0.25925925925925924,72.96296296296296,1.2962962962962963,73.4074074074074
425,81.0,73.03703703703704,0.25925925925925924,73.03703703703704,1.2592592592592593,73.48148148148148
426,81.07407407407408,73.14814814814815,0.25925925925925924,73.14814814814815,1.2592592592592593,73.55555555555556
427,81.18518518518519,73.22222222222223,0.25925925925925924,73.22222222222223,1.2222222222222223,73.66666666666667
428,81.29629629629629,73.33333333333333,0.25925925925925924,73.33333333333333,1.2222222222222223,73.74074074074075
429,81.37037037037037,73.33333333333333,0.25925925925925924,73.33333333333333,1.2222222222222223,73.77777777777777
430,81.37037037037037,73.48148148148148,0.25925925925925924,73.48148148148148,1.2592592592592593,73.88888888888889
431,81.44444444444444,73.55555555555556,0.25925925925925924,73.55555555555556,1.1851851851851851,73.96296296296296
432,81.5925925925926,73.62962962962963,0.25925925925925924,73.62962962962963,1.1481481481481481,74.03703703703704
433,81.70370370370371,73.66666666666667,0.25925925925925924,73.66666666666667,1.1481481481481481,74.03703703703704
434,81.74074074074075,73.70370370370371,0.25925925925925924,73.70370370370371,1.1481481481481481,74.18518518518519
